,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha_d_ff,config/batch_size,config/d_core,config/d_model,config/dropout,config/e_layers,config/learning_rate,config/lradj,logdir
31,0.6896028999359377,0.5252090436007788,0.5245592359424134,1724786743,checkpoint_000007,True,False,8,281eb63a,2024-08-27_21-25-43,0.7310075759887695,7.337784290313721,1097660,antonio,192.168.1.103,7.337784290313721,8,1,128,32,512,0.004789509871842798,2,0.0006232287369219182,type1,281eb63a
32,0.7532466236622103,0.6400088161188714,0.6132479861950996,1724786742,checkpoint_000003,True,False,4,b2aa3062,2024-08-27_21-25-42,1.0438768863677979,4.573383331298828,1097739,antonio,192.168.1.103,4.573383331298828,4,1,128,32,512,0.008111249974536966,2,0.0009697924362309905,cosine,b2aa3062
33,0.8500639828981734,0.6372494513736947,0.6268704666522078,1724786736,checkpoint_000007,True,False,8,7be7ae7d,2024-08-27_21-25-36,5.415164232254028,56.87110781669617,1091556,antonio,192.168.1.103,56.87110781669617,8,1,8,64,512,0.007832950865201612,2,0.0008782448373976994,cosine,7be7ae7d
34,0.6119109677416937,0.6237300413176727,0.6068439508466354,1724786735,checkpoint_000006,True,False,7,b3e7a584,2024-08-27_21-25-35,3.779897451400757,28.42867612838745,1095039,antonio,192.168.1.103,28.42867612838745,7,1,16,32,512,0.008790784289325308,2,0.00040522856250573296,cosine,b3e7a584
35,0.6656657596749644,0.5532049227235274,0.5474419452039692,1724786733,checkpoint_000007,True,False,8,7c1c9e10,2024-08-27_21-25-33,1.1303563117980957,9.404353618621826,1096620,antonio,192.168.1.103,9.404353618621826,8,4,128,128,512,0.006280262324835705,2,0.0004764706773548314,cosine,7c1c9e10
36,0.6947097624501875,0.5265685695566992,0.5265685695566992,1724786722,checkpoint_000007,True,False,8,9265d174,2024-08-27_21-25-22,1.233307123184204,10.290260791778564,1095635,antonio,192.168.1.103,10.290260791778564,8,1,128,32,512,0.00717329091333341,3,0.0003272852414895139,cosine,9265d174
37,0.6916448335822035,0.6305593720248097,0.5939737787571068,1724786710,checkpoint_000004,True,False,5,e5f57e84,2024-08-27_21-25-10,1.0018057823181152,5.209749221801758,1094930,antonio,192.168.1.103,5.209749221801758,5,3,64,32,512,0.010758530015584735,1,0.0005440423049347063,cosine,e5f57e84
38,0.6806010051119712,0.5321372636265911,0.5321372636265911,1724786704,checkpoint_000007,True,False,8,a25e8fad,2024-08-27_21-25-04,1.6142301559448242,13.662555932998657,1093118,antonio,192.168.1.103,13.662555932998657,8,4,128,32,512,0.006637686758987668,4,0.0002931912709538387,cosine,a25e8fad
39,0.7637694170398097,0.6133028211995222,0.6078525019265721,1724786703,checkpoint_000005,True,False,6,323c43f7,2024-08-27_21-25-03,0.8594188690185547,6.217611312866211,1093973,antonio,192.168.1.103,6.217611312866211,6,1,128,256,128,0.009577619366100349,2,0.0007710537603783617,cosine,323c43f7
40,0.829846118727038,0.6058093226104906,0.6025864526332941,1724786695,checkpoint_000006,True,False,7,c9c72dea,2024-08-27_21-24-55,0.773667573928833,5.940949201583862,1092890,antonio,192.168.1.103,5.940949201583862,7,1,128,32,32,0.004224864461268438,2,0.0006661160308822991,cosine,c9c72dea
41,0.829667039455906,0.6088964825755521,0.6055796020619023,1724786688,checkpoint_000005,True,False,6,84488a24,2024-08-27_21-24-48,0.6238491535186768,5.526889324188232,1092045,antonio,192.168.1.103,5.526889324188232,6,1,128,512,64,0.009078202420737858,2,0.0003512290510010511,type1,84488a24
42,0.6591869121597659,0.5349707786598894,0.5261644441349977,1724786686,checkpoint_000007,True,False,8,e17f53b4,2024-08-27_21-24-46,0.9982366561889648,8.678353786468506,1091269,antonio,192.168.1.103,8.678353786468506,8,4,128,32,512,0.008479020786509653,2,0.00043144325669113216,cosine,e17f53b4
43,0.6124832096599764,0.6142183055429754,0.5950625929386734,1724786680,checkpoint_000007,True,False,8,70e83126,2024-08-27_21-24-40,1.0361506938934326,8.715671300888062,1090388,antonio,192.168.1.103,8.715671300888062,8,1,128,32,512,0.010161237038744527,2,0.0010843120111845002,cosine,70e83126
44,0.6568510436242626,0.5468506510475067,0.5393631742652618,1724786676,checkpoint_000007,True,False,8,de958a10,2024-08-27_21-24-36,0.9368438720703125,9.746713161468506,1089831,antonio,192.168.1.103,9.746713161468506,8,1,128,128,512,0.005907840443927417,2,0.0005018112772902544,cosine,de958a10
45,0.7012311412442115,0.5297240217158994,0.5291768287906268,1724786675,checkpoint_000007,True,False,8,807ca7ed,2024-08-27_21-24-35,1.9398527145385742,12.527508974075317,1089493,antonio,192.168.1.103,12.527508974075317,8,3,128,32,512,0.007426359459228429,3,0.00021534277473449814,cosine,807ca7ed
46,0.7621042433749424,0.6354307531276162,0.6048994644655777,1724786669,checkpoint_000005,True,False,6,ceeaea07,2024-08-27_21-24-29,7.754738807678223,40.70825147628784,1085558,antonio,192.168.1.103,40.70825147628784,6,1,8,512,512,0.009050316986243315,2,0.0004624114181029837,cosine,ceeaea07
47,0.6941738632868747,0.622831352106789,0.5997882493664302,1724786665,checkpoint_000004,True,False,5,8188a3e9,2024-08-27_21-24-25,2.7739193439483643,14.947522640228271,1088261,antonio,192.168.1.103,14.947522640228271,5,4,16,32,512,0.009482374874031928,1,0.00031241529176078277,cosine,8188a3e9
48,0.6026629900060049,0.5906357548955081,0.5490625975088961,1724786660,checkpoint_000006,True,False,7,4744f89b,2024-08-27_21-24-20,1.194540023803711,9.266103029251099,1088517,antonio,192.168.1.103,9.266103029251099,7,1,64,32,512,0.00695750577272305,2,0.0005694376536796567,cosine,4744f89b
49,0.7633207786467767,0.5670305977867246,0.564490193048598,1724786650,checkpoint_000007,True,False,8,8d763114,2024-08-27_21-24-10,0.6510658264160156,6.867675065994263,1087382,antonio,192.168.1.103,6.867675065994263,8,1,128,32,128,0.005499502928317418,2,0.0003661286918954951,cosine,8d763114
50,0.6766634924757865,0.5429999294075796,0.5429999294075796,1724786648,checkpoint_000007,True,False,8,e3c3701a,2024-08-27_21-24-08,1.4620919227600098,12.167907476425171,1086419,antonio,192.168.1.103,12.167907476425171,8,1,128,256,512,0.006444226018559799,4,0.0002554237316902369,cosine,e3c3701a
51,0.8597261348078328,0.6194963986980645,0.6194963986980645,1724786640,checkpoint_000007,True,False,8,90338615,2024-08-27_21-24-00,0.8347246646881104,6.64199161529541,1086048,antonio,192.168.1.103,6.64199161529541,8,1,128,32,32,0.008281630794007669,2,0.0004023295479700984,type1,90338615
52,0.820404488232828,0.6070857648494231,0.6053272319965372,1724786634,checkpoint_000004,True,False,5,f51b4508,2024-08-27_21-23-54,0.6140456199645996,3.9164397716522217,1085672,antonio,192.168.1.103,3.9164397716522217,5,4,128,32,64,0.007782014626803041,2,0.0006517220774867425,cosine,f51b4508
53,0.74198418107568,0.661974322266294,0.6006003025779565,1724786632,checkpoint_000006,True,False,7,a7d187bf,2024-08-27_21-23-52,2.7247416973114014,29.964996814727783,1082374,antonio,192.168.1.103,29.964996814727783,7,1,16,32,512,0.008647606194219027,2,0.000593745813888816,cosine,a7d187bf
54,0.7155065901817814,0.5419916886800089,0.5419916886800089,1724786627,checkpoint_000007,True,False,8,0fabef3c,2024-08-27_21-23-47,0.7359416484832764,9.042309522628784,1084152,antonio,192.168.1.103,9.042309522628784,8,1,128,64,512,0.005035438139761182,2,0.0002818297501619412,cosine,0fabef3c
55,0.644894806608077,0.5788583772869808,0.5602717920620648,1724786626,checkpoint_000007,True,False,8,f3716eba,2024-08-27_21-23-46,1.1876285076141357,9.49095368385315,1083972,antonio,192.168.1.103,9.49095368385315,8,3,128,32,512,0.006926955113367406,2,0.0007432947229203429,cosine,f3716eba
56,0.6966799449536109,0.5425781786634877,0.5425781786634877,1724786616,checkpoint_000007,True,False,8,5a53e21b,2024-08-27_21-23-36,1.2613558769226074,13.150573253631592,1082447,antonio,192.168.1.103,13.150573253631592,8,4,128,32,512,0.005266593054344676,3,0.0003425545998134075,cosine,5a53e21b
57,0.6616451514344062,0.5457261340422853,0.5341252846223565,1724786615,checkpoint_000007,True,False,8,c2b0c266,2024-08-27_21-23-35,1.257486343383789,10.299708604812622,1082594,antonio,192.168.1.103,10.299708604812622,8,1,128,32,512,0.009888309662113827,2,0.0005196621354451693,cosine,c2b0c266
58,0.7602815794262872,0.618345873870821,0.6166279127287787,1724786602,checkpoint_000003,True,False,4,39521502,2024-08-27_21-23-22,5.91298246383667,24.621530771255493,1079592,antonio,192.168.1.103,24.621530771255493,4,1,8,32,64,0.009960508427069383,2,0.0007849237723802278,cosine,39521502
59,0.6837181828675731,0.5610613571665233,0.554943896040548,1724786600,checkpoint_000007,True,False,8,05024e43,2024-08-27_21-23-20,1.6592977046966553,13.40000033378601,1080666,antonio,192.168.1.103,13.40000033378601,8,4,128,32,512,0.008132792749735423,4,0.00048034020246261986,cosine,05024e43
60,0.7372645581922224,0.6278895878891104,0.6165016331864639,1724786600,checkpoint_000003,True,False,4,1587e61f,2024-08-27_21-23-20,0.8281557559967041,3.8407466411590576,1081671,antonio,192.168.1.103,3.8407466411590576,4,1,128,128,512,0.0060975444751663705,1,0.0008535276561210399,cosine,1587e61f
61,0.8018657882367412,0.6058802734310569,0.599927508268352,1724786594,checkpoint_000005,True,False,6,1884051f,2024-08-27_21-23-14,0.7780084609985352,5.854244232177734,1080742,antonio,192.168.1.103,5.854244232177734,6,1,128,32,128,0.0074260937210266385,2,0.00043243561723196584,type1,1884051f
62,0.7060565072377198,0.5469555588493409,0.5455946270747076,1724786585,checkpoint_000007,True,False,8,007dc177,2024-08-27_21-23-05,4.945605516433716,56.367810010910034,1074205,antonio,192.168.1.103,56.367810010910034,8,1,8,32,128,0.004501125373110656,2,0.0003051544130389303,cosine,007dc177
63,0.8330890151762194,0.6070087400093943,0.6070087400093943,1724786585,checkpoint_000007,True,False,8,34a2b1bb,2024-08-27_21-23-05,0.6359639167785645,5.695534706115723,1079772,antonio,192.168.1.103,5.695534706115723,8,1,128,256,32,0.004635814107598188,2,0.00039590504827518176,cosine,34a2b1bb
64,0.70744470963555,0.5389065931980834,0.5389065931980834,1724786577,checkpoint_000007,True,False,8,92cd2916,2024-08-27_21-22-57,0.8697373867034912,9.284594774246216,1078371,antonio,192.168.1.103,9.284594774246216,8,3,128,32,512,0.009246647350508242,2,0.0002409223990767457,cosine,92cd2916
65,0.6438716097224143,0.5683733099370795,0.5383074453228991,1724786575,checkpoint_000007,True,False,8,ff0cc31c,2024-08-27_21-22-55,0.987872838973999,8.630601406097412,1078188,antonio,192.168.1.103,8.630601406097412,8,1,128,64,512,0.0065706663518932925,2,0.000619338329155749,cosine,ff0cc31c
66,0.6253101110762479,0.590051158407616,0.5675544139964886,1724786566,checkpoint_000005,True,False,6,eac4e966,2024-08-27_21-22-46,4.235293865203857,26.319794178009033,1075759,antonio,192.168.1.103,26.319794178009033,6,1,16,32,512,0.007812490816577035,3,0.0003285701128131368,cosine,eac4e966
67,0.7442878811590133,0.6545509940383061,0.6213626092035205,1724786565,checkpoint_000004,True,False,5,bd7632d3,2024-08-27_21-22-45,1.1006832122802734,6.251129865646362,1077512,antonio,192.168.1.103,6.251129865646362,5,4,128,512,512,0.008605073400035775,2,0.0006881753741938019,cosine,bd7632d3
68,0.6523328976285073,0.5372558765420203,0.5260378922482764,1724786557,checkpoint_000007,True,False,8,690251b1,2024-08-27_21-22-37,0.9091930389404297,7.981175899505615,1076620,antonio,192.168.1.103,7.981175899505615,8,1,128,32,512,0.00704389739006425,2,0.0005275230066014532,cosine,690251b1
69,0.7315270150861433,0.5539506904398165,0.5539506904398165,1724786546,checkpoint_000007,True,False,8,c6e9f70e,2024-08-27_21-22-26,0.8596017360687256,7.640340089797974,1075604,antonio,192.168.1.103,7.640340089797974,8,1,128,32,512,0.009603641448438477,2,0.00027467164957623876,type1,c6e9f70e
70,0.7775149210806815,0.6089385825690711,0.6081508989965182,1724786537,checkpoint_000003,True,False,4,c7575576,2024-08-27_21-22-17,0.5972843170166016,3.6990535259246826,1074979,antonio,192.168.1.103,3.6990535259246826,4,1,128,128,512,0.005868896482941909,1,0.0003712044454806555,cosine,c7575576
71,0.6441458559805348,0.5700283815109415,0.5345459534911191,1724786537,checkpoint_000006,True,False,7,5aac71ac,2024-08-27_21-22-17,1.5251860618591309,9.658948421478271,1073980,antonio,192.168.1.103,9.658948421478271,7,1,128,32,512,0.008979001208756103,4,0.00044866880847017936,cosine,5aac71ac
72,0.8370019226304947,0.6069982673822868,0.6055567676907389,1724786531,checkpoint_000006,True,False,7,98d3c8df,2024-08-27_21-22-11,0.7934086322784424,5.794997692108154,1073619,antonio,192.168.1.103,5.794997692108154,7,1,128,32,32,0.008235223892962227,2,0.0005575555534216653,cosine,98d3c8df
73,0.8078814927608736,0.6006203115069165,0.5980329360194032,1724786526,checkpoint_000006,True,False,7,3e5e6020,2024-08-27_21-22-06,0.6094820499420166,6.492755889892578,1072373,antonio,192.168.1.103,6.492755889892578,7,1,128,256,64,0.007382503534290599,2,0.00041193573543180534,cosine,3e5e6020
74,0.6410601153489082,0.5397632732153049,0.5290958132941322,1724786525,checkpoint_000007,True,False,8,808c8499,2024-08-27_21-22-05,0.7283873558044434,7.936100244522095,1071931,antonio,192.168.1.103,7.936100244522095,8,1,128,32,512,0.005568873955196282,2,0.0006326525690439596,cosine,808c8499
75,0.6628168090697257,0.5410823095788122,0.5280506061437449,1724786524,checkpoint_000007,True,False,8,ed10f0cd,2024-08-27_21-22-04,0.9886910915374756,8.359964609146118,1071673,antonio,192.168.1.103,8.359964609146118,8,1,128,32,512,0.006327486876463001,2,0.00048458780660103453,cosine,ed10f0cd
76,0.716977531871488,0.6284252887299523,0.6095405669744122,1724786518,checkpoint_000004,True,False,5,871268eb,2024-08-27_21-21-58,0.934812068939209,5.286102533340454,1071200,antonio,192.168.1.103,5.286102533340454,5,1,128,512,512,0.008575750496930441,2,0.0007001626880846385,cosine,871268eb
77,0.6900012387383369,0.5293280660747544,0.5293280660747544,1724786515,checkpoint_000007,True,False,8,a3e23e4b,2024-08-27_21-21-55,1.200193166732788,11.856440544128418,1069756,antonio,192.168.1.103,11.856440544128418,8,1,128,32,512,0.007912578784356536,3,0.00034182266786517406,cosine,a3e23e4b
78,0.7371095995749196,0.5548889600585203,0.5530744178986892,1724786514,checkpoint_000006,True,False,7,a63c93ca,2024-08-27_21-21-54,1.1020395755767822,9.257865905761719,1069945,antonio,192.168.1.103,9.257865905761719,7,1,128,32,512,0.0069566118513072536,2,0.00028982124851274023,type1,a63c93ca
79,0.693540548124621,0.5350507920894949,0.5350507920894949,1724786511,checkpoint_000007,True,False,8,256df3af,2024-08-27_21-21-51,1.339573621749878,9.338140726089478,1069598,antonio,192.168.1.103,9.338140726089478,8,1,128,32,512,0.005148275694242392,2,0.0003776313073625868,cosine,256df3af
80,0.7224563600555542,0.6336022480832708,0.6131921174734735,1724786501,checkpoint_000004,True,False,5,53d3033c,2024-08-27_21-21-41,0.5374863147735596,4.135711669921875,1068652,antonio,192.168.1.103,4.135711669921875,5,1,128,128,512,0.006646802395681932,1,0.000531931452834718,cosine,53d3033c
81,0.7926009893417358,0.6013550532465454,0.5996221070872143,1724786500,checkpoint_000007,True,False,8,29bcfcdf,2024-08-27_21-21-40,0.9645729064941406,7.878170490264893,1067661,antonio,192.168.1.103,7.878170490264893,8,1,128,32,128,0.005741135435738106,2,0.00025222457071789444,cosine,29bcfcdf
82,0.6416504075450282,0.5687683246743619,0.5393678427625177,1724786499,checkpoint_000006,True,False,7,9bc24acc,2024-08-27_21-21-39,1.459160566329956,9.29858922958374,1067397,antonio,192.168.1.103,9.29858922958374,7,1,128,32,512,0.007681902714288939,4,0.00044880363921702854,cosine,9bc24acc
83,0.8239249192899273,0.6026136924248501,0.6009619200411686,1724786495,checkpoint_000006,True,False,7,2faff89f,2024-08-27_21-21-35,0.8007698059082031,5.902300834655762,1067075,antonio,192.168.1.103,5.902300834655762,7,1,128,32,64,0.007338541782228235,2,0.00041716344762974985,cosine,2faff89f
84,0.8207672353713743,0.6045254649579773,0.6016096395786468,1724786489,checkpoint_000007,True,False,8,d280f49c,2024-08-27_21-21-29,0.6020629405975342,6.6637890338897705,1065867,antonio,192.168.1.103,6.6637890338897705,8,1,128,256,32,0.008363174758397266,2,0.0004984523350275366,cosine,d280f49c
85,0.7066834338249699,0.5451619697632143,0.5438019027317194,1724786488,checkpoint_000007,True,False,8,4029e248,2024-08-27_21-21-28,0.7124106884002686,7.820466756820679,1065423,antonio,192.168.1.103,7.820466756820679,8,1,128,32,512,0.006233622207856107,2,0.0003095599574093107,cosine,4029e248
86,0.7145548030253379,0.5583627877937098,0.5574979585445021,1724786486,checkpoint_000006,True,False,7,40fb9e83,2024-08-27_21-21-26,1.0246546268463135,7.42253851890564,1065202,antonio,192.168.1.103,7.42253851890564,7,1,128,512,512,0.0049079727052909125,2,0.00035285605367102853,type1,40fb9e83
87,0.6407491199431881,0.561113175695994,0.5398022278984738,1724786480,checkpoint_000006,True,False,7,26180774,2024-08-27_21-21-20,1.024735450744629,6.591078519821167,1064437,antonio,192.168.1.103,6.591078519821167,7,1,128,32,512,0.006816056264033714,2,0.0007937232740316867,cosine,26180774
88,0.7053065963329808,0.5331099998724786,0.5331099998724786,1724786476,checkpoint_000007,True,False,8,9cbe2625,2024-08-27_21-21-16,1.6781065464019775,12.187734603881836,1062993,antonio,192.168.1.103,12.187734603881836,8,1,128,32,512,0.006088812157501449,3,0.00026709073707935913,cosine,9cbe2625
89,0.6553486249139232,0.5327627543551345,0.5228158704995116,1724786476,checkpoint_000007,True,False,8,c9fad982,2024-08-27_21-21-16,1.3796513080596924,10.664993524551392,1063185,antonio,192.168.1.103,10.664993524551392,8,1,128,32,512,0.006633378369349675,2,0.0005172598086575872,cosine,c9fad982
