,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.4758552732110009,0.39940634180753654,0.26787559800030086,0.3549727048072375,0.39191316062076775,0.40611135673682547,14.69583535194397,0.515625
