,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.6384787316269467,0.4613631128582308,0.3640427854885521,0.40845028966489616,0.4213920856037402,0.4331848159988643,43.780940771102905,0.34765625
