,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.30924263170787264,0.42429839818324044,25.537585735321045
1,2,0.2779278372015272,0.4043466517323833,25.65195107460022
2,3,0.2612988693373544,0.3973490192472468,25.764529943466187
3,4,0.2688462031739099,0.3900544011112009,25.431349754333496
4,5,0.2558263433831079,0.38201204202463657,25.688398122787476
5,6,0.25881142701421467,0.37788766789407635,25.409026861190796
6,7,0.2520081613745008,0.37355240476124263,25.8157160282135
7,8,0.2441530078649521,0.37273804395762933,25.762233018875122
8,9,0.23860718948500498,0.370057741860752,25.67110824584961
9,10,0.24382379438195909,0.3665928313310142,25.766303062438965
10,11,0.2421384517635618,0.36477950084360156,25.68273687362671
11,12,0.24593311548233032,0.36481775590126087,25.83538246154785
12,13,0.24713487923145294,0.3631616470183614,25.463282585144043
13,14,0.23073694748537882,0.35839633798828907,25.405768156051636
14,15,0.23118590031351363,0.3587739970187406,25.473790884017944
15,16,0.23867315905434744,0.35907323910557026,25.458001136779785
16,17,0.22634145404611314,0.3559248130914319,25.449718713760376
17,18,0.23290888326508657,0.3561395364737812,25.475642681121826
18,19,0.23036936138357436,0.35410742740685647,25.461190700531006
19,20,0.2358903224979128,0.35380420537327945,25.470276355743408
20,21,0.21785765247685568,0.35138877013374137,25.451562643051147
21,22,0.22119607031345367,0.35091465035165237,25.51358389854431
22,23,0.23928408537592208,0.34875870789841384,25.72950577735901
23,24,0.22466774923460825,0.34864543833192896,25.515705823898315
24,25,0.23090229502746037,0.34801367958721663,25.90851926803589
25,26,0.2130110455410821,0.34884753737156826,25.82258629798889
26,27,0.2174758059637887,0.3463326012743732,25.724822759628296
27,28,0.2063967479126794,0.3463435552157529,25.974883556365967
28,29,0.2143301921231406,0.34438664343685793,25.745439767837524
29,30,0.21723441992487227,0.34258393174478047,25.960094928741455
30,31,0.2105896153620311,0.3419113839017132,25.747413396835327
31,32,0.21056973721299851,0.3429020436896681,25.937625408172607
32,33,0.21730204352310725,0.3413856880338991,26.019094944000244
33,34,0.20631712249347142,0.34152129891764177,25.727923154830933
34,35,0.2194263083594186,0.33957846138866316,26.10930633544922
35,36,0.21819231339863368,0.33952180672524424,25.797316074371338
36,37,0.20791660036359513,0.33963169404213,26.305866241455078
37,38,0.20522665977478027,0.3386279022133831,25.784443378448486
38,39,0.21111501540456498,0.3378355074976669,25.644906044006348
39,40,0.20109468698501587,0.3380461214788702,25.92694854736328
40,41,0.2110780371086938,0.3378548509094243,25.57522940635681
41,42,0.20423420625073568,0.33694672737044074,25.96151828765869
42,43,0.21611387389046804,0.33718745181676785,25.742469310760498
43,44,0.20966206065246037,0.33717847546850754,25.4750337600708
44,45,0.21449980991227285,0.33710188588631,25.488032341003418
45,46,0.2009282878467015,0.33662350632784094,25.479796886444092
46,47,0.2037188559770584,0.3365442802718,25.60478448867798
47,48,0.19976347046239035,0.33648664446425397,25.378917455673218
48,49,0.2119583593947547,0.3364372660351546,25.353145599365234
49,50,0.21397348174027034,0.3364288828805008,25.382259845733643
