,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.20580849505573282,0.2000730599456453,0.33642889084692534,0.22980134432248364,0.3745258212648387,0.2505739203365255,35558.552852869034,1.61328125
