,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.5224688828035644,0.40650660573226255,0.29510405201645273,0.37208447496589275,0.40586271805074986,0.40134760713965767,68.38005685806274,0.38671875
