,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.45328499685871143,0.3313574914202664,0.5019967830434608,0.33137583037276136,0.21947518214554596,0.2552106606312871,533.6208581924438,0.447265625
