,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.461421936750412,0.28867860426021447,0.8772153854370117
1,2,0.5761550664901733,0.26986561666837455,0.5696587562561035
2,3,0.5100087523460388,0.2908193073382649,0.6106967926025391
3,4,0.4895676374435425,0.2869999800618584,0.6004879474639893
4,5,0.465326726436615,0.2861113086558931,0.6264684200286865
