,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.48679833531765027,0.40446894609198863,0.2698656180315897,0.35596930623808154,0.4061303050955151,0.41256302171766024,12.548784732818604,0.404296875
