,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.3928540180808333,0.4374790521953208,0.9606460983604648,0.651323874717884,0.48031608019368693,0.45471395866847264,351.2492916584015,0.34765625
