,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.5482003705875347,0.4328830876577233,0.35394704885239214,0.4046622517886471,0.43185201257994227,0.43415677161020005,42.60597538948059,0.34765625
