,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.5340860769354225,0.4188300353081001,0.2804895736063755,0.36271894545571076,0.3840064934169816,0.40417986139571993,44.200586795806885,0.34765625
