,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/d_model,config/d_core,config/e_layers,config/dropout,config/lradj,config/d_ff,config/alpha_d_ff,logdir
1195,0.3849121414458574,0.22725564695132272,0.21824750013689592,1724927799,checkpoint_000001,True,False,2,7a250797,2024-08-29_12-36-39,0.6177949905395508,1.9688012599945068,584304,antonio,192.168.1.107,1.9688012599945068,2,128,0.0011083702659513378,512,512,1,0.0008372913857714013,cosine,2048,4,7a250797
1196,0.38172233863848143,0.22246289620814674,0.21762340499800453,1724927825,checkpoint_000005,True,True,6,c8688b2f,2024-08-29_12-37-05,3.907564163208008,26.381386756896973,584413,antonio,192.168.1.107,26.381386756896973,6,16,0.0003155948056808345,32,64,3,0.0013960182903183921,cosine,32,1,c8688b2f
1197,0.39376550569580543,0.2192619616563701,0.21872655687255105,1724927848,checkpoint_000007,True,False,8,ddb30d2a,2024-08-29_12-37-28,5.658531188964844,47.245747566223145,584748,antonio,192.168.1.107,47.245747566223145,8,8,0.0001309452888661439,32,64,4,0.00613089061619104,cosine,32,1,ddb30d2a
1198,0.37628413503021285,0.2213908163432694,0.2199103555623676,1724927864,checkpoint_000007,True,True,8,9fe59acb,2024-08-29_12-37-44,7.147616386413574,41.65861630439758,586125,antonio,192.168.1.107,41.65861630439758,8,16,0.00047572564209255336,32,32,4,0.007771845478460166,type1,64,2,9fe59acb
1199,0.29509504628715233,0.22139811359573308,0.21878350328928264,1724927830,checkpoint_000007,True,False,8,6b933ac6,2024-08-29_12-37-10,0.7370831966400146,6.012512683868408,586345,antonio,192.168.1.107,6.012512683868408,8,128,0.0009833248474907254,256,128,3,0.002693489452509183,type1,256,1,6b933ac6
1200,0.285964898067256,0.23858161938896727,0.21950318663509788,1724927904,checkpoint_000005,True,False,6,46100b9d,2024-08-29_12-38-24,7.121402025222778,43.53133273124695,590202,antonio,192.168.1.107,31.942559957504272,4,8,0.0007152797786451591,256,512,1,0.001322486996814918,cosine,768,3,46100b9d
1201,0.396612793228315,0.22563178530447786,0.2253331170502642,1724927844,checkpoint_000001,True,False,2,0a5968bf,2024-08-29_12-37-24,5.674605369567871,12.9866943359375,587311,antonio,192.168.1.107,12.9866943359375,2,8,0.0005974684978095366,64,256,2,0.001472033688419408,cosine,192,3,0a5968bf
1202,0.5100085128154328,0.26363094562474015,0.26363094562474015,1724927842,checkpoint_000001,True,False,2,59e9106b,2024-08-29_12-37-22,0.7233211994171143,2.140228509902954,587892,antonio,192.168.1.107,2.140228509902954,2,128,0.00010367063195334347,32,64,4,0.0037940290177351683,cosine,96,3,59e9106b
1203,0.427211544007287,0.24281552478911847,0.2341539766886932,1724927846,checkpoint_000001,True,False,2,34072b04,2024-08-29_12-37-26,0.937208890914917,2.626037359237671,588272,antonio,192.168.1.107,2.626037359237671,2,64,0.00261152663249685,128,512,3,0.001049378182230786,type1,384,3,34072b04
1204,0.3578205063812216,0.22404264746170283,0.22162281468483874,1724927916,checkpoint_000005,True,True,6,40e2ca6d,2024-08-29_12-38-36,9.716716051101685,69.51204991340637,588494,antonio,192.168.1.107,69.51204991340637,6,8,0.0003299379154281018,32,64,4,0.0011207668237684348,cosine,64,2,40e2ca6d
1205,0.3399637206008619,0.2283563095427501,0.2214130811995193,1724927890,checkpoint_000007,True,False,8,296df737,2024-08-29_12-38-10,5.6540796756744385,42.22619009017944,588758,antonio,192.168.1.107,42.22619009017944,8,16,0.0004325761648137097,32,512,2,0.001708940887297877,cosine,128,4,296df737
1206,0.5181894512505523,0.27105001205815876,0.2671051880267835,1724927903,checkpoint_000007,True,True,8,29f44480,2024-08-29_12-38-23,5.973546743392944,53.02336001396179,588878,antonio,192.168.1.107,53.02336001396179,8,16,0.0005984503595076544,512,512,4,0.0011100718604211575,cosine,1024,2,29f44480
1207,0.39210891198289416,0.21916461353135067,0.21811567694751322,1724927879,checkpoint_000007,True,False,8,d8a4bfa8,2024-08-29_12-37-59,1.5585715770721436,13.429541826248169,589563,antonio,192.168.1.107,13.429541826248169,8,16,0.00023761241490671573,32,256,1,0.0009752842147865989,cosine,64,2,d8a4bfa8
1208,0.4578905315997472,0.23954376956076767,0.23954376956076767,1724927900,checkpoint_000001,True,False,2,5e9a6c86,2024-08-29_12-38-20,3.897712469100952,8.180958271026611,591416,antonio,192.168.1.107,8.180958271026611,2,8,0.0013630207898481547,128,128,2,0.007725827206426679,type1,512,4,5e9a6c86
1209,0.36251063464947464,0.22513307372586303,0.21698754832710354,1724927934,checkpoint_000005,True,False,6,cefa526c,2024-08-29_12-38-54,1.7445592880249023,9.785851001739502,593791,antonio,192.168.1.107,6.647327184677124,4,32,0.00033253101242929463,128,512,1,0.0008296813197229677,type1,256,2,cefa526c
1210,0.4205575242919742,0.22332526093325453,0.22332526093325453,1724927908,checkpoint_000001,True,False,2,dd4aa57b,2024-08-29_12-38-28,1.622833490371704,3.958249807357788,592113,antonio,192.168.1.107,3.958249807357788,2,32,0.0002951762217526513,32,512,4,0.0015385634088491357,cosine,128,4,dd4aa57b
1211,0.3459086251675745,0.23031994112946186,0.22203544955065263,1724927947,checkpoint_000005,True,True,6,dfe84407,2024-08-29_12-39-07,4.53038215637207,28.354623794555664,593936,antonio,192.168.1.107,18.57460856437683,4,16,0.0009391160089050373,32,64,3,0.005837761678705101,type1,128,4,dfe84407
1212,0.4411709505567713,0.2270116980242772,0.2270116980242772,1724927925,checkpoint_000001,True,True,2,9b8e1541,2024-08-29_12-38-45,8.222369909286499,17.853296518325806,592491,antonio,192.168.1.107,17.853296518325806,2,8,8.631381513185931e-05,32,512,3,0.0011063869237565216,cosine,96,3,9b8e1541
1213,0.3358132868384909,0.22561378794683803,0.2222221090934863,1724927978,checkpoint_000006,True,True,7,6eb549b3,2024-08-29_12-39-38,9.595674991607666,68.07230520248413,592757,antonio,192.168.1.107,68.07230520248413,7,8,0.0008960105452001199,32,64,4,0.01016249481261478,type1,64,2,6eb549b3
