,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.7022878545008528,0.4992913024722578,0.533263720554756,0.5018966048886963,0.4467017176745943,0.45192756869626344,49.351017475128174,0.521484375
