,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.5759177803993225,0.21808556363762388,0.7232272624969482
1,2,0.2855425179004669,0.2134600374974725,0.4075901508331299
2,3,0.2974763512611389,0.21417001396471122,0.4128391742706299
3,4,0.37217509746551514,0.21181441257629188,0.40926408767700195
4,5,0.2800540626049042,0.2173271744587263,0.40607190132141113
5,6,0.268794983625412,0.2197990526898331,0.4088287353515625
6,7,0.40157291293144226,0.22204146746887124,0.4126312732696533
