,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.5247267484664917,0.21953451755979972,1.0590896606445312
1,2,0.4370105415582657,0.22296923118069956,0.8347623348236084
2,3,0.3195180743932724,0.22315076320988914,0.9108891487121582
3,4,0.4336716830730438,0.23296536247862948,0.8816161155700684
4,5,0.5119960159063339,0.22642575410634438,0.8738143444061279
5,6,0.23360838741064072,0.2225067036182919,0.8753304481506348
6,7,0.5493307858705521,0.2274126024552265,0.8809051513671875
7,8,0.32086874544620514,0.22647377123096474,0.9329605102539062
