,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.8404460639313768,0.5507199367699912,0.6035757942753553,0.5353594762150307,0.426602227965862,0.4448490157992351,12.604782819747925,0.353515625
