,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.47897975893916045,0.4048671067933651,0.3361049484410314,0.39313600625411,0.4456749528002411,0.4401485135840995,161.4371087551117,0.546875
