,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.6071489874342112,0.4303198649101232,0.7178729048039305,0.4722472691150897,0.3588516458595843,0.35022619038880964,580.3142404556274,0.455078125
