,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha_d_ff,config/batch_size,config/d_core,config/d_model,config/dropout,config/e_layers,config/learning_rate,config/lradj,logdir
0,0.6106553521833531,0.36887233319357476,0.36625926403259246,1724768760,checkpoint_000005,True,False,6,c1b5522e,2024-08-27_16-26-00,2.1492912769317627,13.470802307128906,13714,antonio,192.168.1.103,13.470802307128906,6,3,32,32,64,0.006132591341342373,4,0.00027739383414327194,type1,c1b5522e
1,0.7059400272143038,0.40347813510121905,0.40156778791564385,1724768776,checkpoint_000003,True,False,4,f57bc7a8,2024-08-27_16-26-16,6.58715033531189,28.710684776306152,13825,antonio,192.168.1.103,28.710684776306152,4,2,8,32,256,0.0016647434989209954,2,0.0042017241384970224,type1,f57bc7a8
2,0.6610478846601737,0.3785954776704897,0.3785954776704897,1724768757,checkpoint_000007,True,False,8,916f26db,2024-08-27_16-25-57,0.9321649074554443,8.152400255203247,13945,antonio,192.168.1.103,8.152400255203247,8,3,64,256,32,0.0015176757512333498,2,0.00019068508753100765,type1,916f26db
3,0.6179993955423908,0.368274742973811,0.36700837565311517,1724768779,checkpoint_000004,True,False,5,69e51882,2024-08-27_16-26-19,4.1213908195495605,28.51925802230835,14150,antonio,192.168.1.103,28.51925802230835,5,3,8,512,64,0.0022108444960963754,1,0.00010455673703638512,type1,69e51882
4,0.4883533392087031,0.4253833188055072,0.37108715039573625,1724768779,checkpoint_000006,True,False,7,9ad7ab1e,2024-08-27_16-26-19,2.024815797805786,19.40300703048706,15358,antonio,192.168.1.103,19.40300703048706,7,3,16,64,128,0.004017569069252127,1,0.002163107323514988,cosine,9ad7ab1e
5,0.5159712378153077,0.3702857514964106,0.36301998898884635,1724768770,checkpoint_000003,True,False,4,c4504cce,2024-08-27_16-26-10,1.6459434032440186,8.215693235397339,15507,antonio,192.168.1.103,8.215693235397339,4,2,32,32,512,0.002556152318314837,2,0.0001703292388399896,cosine,c4504cce
6,0.5799229351373819,0.36875118424709746,0.36109273574207057,1724768775,checkpoint_000004,True,False,5,09b1bbe9,2024-08-27_16-26-15,0.6036913394927979,3.729888916015625,16405,antonio,192.168.1.103,3.729888916015625,5,4,128,32,128,0.0027194004635027694,2,0.0005184169523676316,type1,09b1bbe9
7,0.7072706372633997,0.40449389263782615,0.40377430995461516,1724768816,checkpoint_000003,True,False,4,605e0ec2,2024-08-27_16-26-56,8.576974153518677,38.96959590911865,17106,antonio,192.168.1.103,38.96959590911865,4,3,8,512,256,0.0010004098001054655,3,0.0038685268639544247,cosine,605e0ec2
8,0.6055998307008009,0.3753675347109909,0.3681423695007804,1724768782,checkpoint_000003,True,False,4,ac98f353,2024-08-27_16-26-22,0.5612010955810547,2.7042601108551025,17251,antonio,192.168.1.103,2.7042601108551025,4,1,128,512,32,0.003253950230229602,2,0.0018626084453265907,cosine,ac98f353
9,0.6005234438853505,0.36849829053363536,0.36685731165067154,1724768789,checkpoint_000004,True,False,5,365ebf92,2024-08-27_16-26-29,1.8638789653778076,8.396590948104858,17436,antonio,192.168.1.103,8.396590948104858,5,4,32,512,32,0.0032923655767986746,1,0.0007445403833160865,cosine,365ebf92
10,0.5793110118301926,0.39337494329993994,0.3726432664221068,1724768792,checkpoint_000003,True,False,4,892646ca,2024-08-27_16-26-32,2.580542802810669,10.646450519561768,17626,antonio,192.168.1.103,10.646450519561768,4,4,32,256,256,0.0017086693628958923,3,0.0007418784773486429,type1,892646ca
11,0.4347924312380965,0.37505694772967657,0.35984927849123194,1724768808,checkpoint_000007,True,False,8,26819010,2024-08-27_16-26-48,2.5141937732696533,24.965746879577637,17919,antonio,192.168.1.103,24.965746879577637,8,1,32,64,256,0.0013480021987097369,4,0.0003789685546079817,cosine,26819010
12,0.594124008825317,0.39373469243817805,0.37272414813341465,1724768804,checkpoint_000003,True,False,4,700bd150,2024-08-27_16-26-44,2.6040923595428467,13.762626886367798,18721,antonio,192.168.1.103,13.762626886367798,4,1,32,32,64,0.0013644487945082013,4,0.002331924030419933,type1,700bd150
13,0.47053493811534003,0.380737334700605,0.3705185996057477,1724768801,checkpoint_000005,True,False,6,a1c8bacc,2024-08-27_16-26-41,0.9699671268463135,6.633213043212891,19016,antonio,192.168.1.103,6.633213043212891,6,1,128,512,512,0.002485302222060263,2,0.0012523888330780895,type1,a1c8bacc
14,0.6695803775237157,0.3841818813373626,0.3841818813373626,1724768810,checkpoint_000007,True,False,8,55b1b4c5,2024-08-27_16-26-50,0.6968026161193848,6.583835124969482,20055,antonio,192.168.1.103,6.583835124969482,8,2,128,256,64,0.0011029328401434486,3,0.00011372959258215359,type1,55b1b4c5
15,0.686009402289001,0.39601074148020715,0.39601074148020715,1724768823,checkpoint_000007,True,False,8,03bc0933,2024-08-27_16-27-03,2.3608500957489014,16.30671000480652,20357,antonio,192.168.1.103,16.30671000480652,8,4,32,64,32,0.004831560967529505,2,6.253203694509593e-05,type1,03bc0933
16,0.6147620104826413,0.36313118582155945,0.36228862947003077,1724768815,checkpoint_000005,True,False,6,3d47c592,2024-08-27_16-26-55,0.624781608581543,4.277645111083984,21046,antonio,192.168.1.103,4.277645111083984,6,2,128,32,512,0.008161875739319913,1,9.655508750385204e-05,cosine,3d47c592
17,0.565673345953574,0.364210814987044,0.3621826696021149,1724768829,checkpoint_000006,True,False,7,613f9c1f,2024-08-27_16-27-09,2.7651312351226807,17.04427933692932,21305,antonio,192.168.1.103,17.04427933692932,7,4,32,256,128,0.0016963227957717474,3,0.00021923459419191427,type1,613f9c1f
18,0.6852287301650414,0.38852689316558464,0.38852689316558464,1724768823,checkpoint_000007,True,False,8,bb5a9111,2024-08-27_16-27-03,0.7383337020874023,6.065199375152588,22004,antonio,192.168.1.103,6.065199375152588,8,1,128,64,128,0.0015466391605756865,2,5.6181018905186034e-05,type1,bb5a9111
19,0.49573076310556685,0.3597841282022023,0.3583433922299702,1724768863,checkpoint_000007,True,False,8,4858b30c,2024-08-27_16-27-43,5.6441731452941895,44.760146617889404,22266,antonio,192.168.1.103,44.760146617889404,8,1,16,32,512,0.005002854901153614,4,0.00041819432562274956,type1,4858b30c
20,0.6009948248843487,0.3868308914082458,0.37502256436291753,1724768875,checkpoint_000003,True,False,4,fc4697de,2024-08-27_16-27-55,11.300677061080933,50.322436809539795,23399,antonio,192.168.1.103,50.322436809539795,4,1,8,32,256,0.0018992002123579784,4,0.0005732142430531251,cosine,fc4697de
21,0.6068628416364938,0.36778565097183047,0.36467362788665036,1724768889,checkpoint_000005,True,True,6,e298ec84,2024-08-27_16-28-09,9.527768850326538,62.847978353500366,23621,antonio,192.168.1.103,62.847978353500366,6,1,8,128,128,0.0009317747058972256,3,7.752106241811837e-05,type1,e298ec84
22,0.5878685828019025,0.3756089150203,0.3656042076047137,1724768870,checkpoint_000004,True,False,5,d928ba11,2024-08-27_16-27-50,7.0921790599823,38.458319425582886,23965,antonio,192.168.1.103,38.458319425582886,5,1,8,64,32,0.007517824245137472,1,0.0008411721763539568,type1,d928ba11
23,0.5554664948811898,0.36376151519814737,0.36098079087692064,1724768872,checkpoint_000006,True,False,7,3f55064a,2024-08-27_16-27-52,0.9487762451171875,7.799759864807129,25255,antonio,192.168.1.103,7.799759864807129,7,2,128,128,256,0.0031427518358162353,4,0.00015900026569574187,cosine,3f55064a
24,0.5008014232384091,0.34100200499907457,0.33929191594742136,1724768887,checkpoint_000007,True,False,8,1f30614a,2024-08-27_16-28-07,1.9107587337493896,14.583561420440674,25895,antonio,192.168.1.103,14.583561420440674,8,3,32,64,256,0.008093316501287107,2,0.0005407802880950885,type1,1f30614a
25,0.6510650222118084,0.3706399365234937,0.3706399365234937,1724768879,checkpoint_000007,True,False,8,06eeb031,2024-08-27_16-27-59,0.514068603515625,4.7876362800598145,26075,antonio,192.168.1.103,4.7876362800598145,8,2,128,512,64,0.004181589045138218,1,0.00025872538012235055,type1,06eeb031
26,0.705925567981566,0.40368465822197364,0.40368465822197364,1724768931,checkpoint_000007,True,False,8,ad191d49,2024-08-27_16-28-51,5.402582168579102,54.3515465259552,26344,antonio,192.168.1.103,54.3515465259552,8,1,16,32,128,0.007078019262642768,4,0.0019003055668502904,type1,ad191d49
27,0.5933886419706308,0.3733796307403587,0.3711507484814507,1724768892,checkpoint_000005,True,False,6,a18613ab,2024-08-27_16-28-12,1.5939500331878662,11.157272338867188,27180,antonio,192.168.1.103,11.157272338867188,6,3,32,512,64,0.0016685774090551121,2,0.00036922921452108373,type1,a18613ab
28,0.5947441313155862,0.36656865337040195,0.36535973886141376,1724768894,checkpoint_000003,True,False,4,2d9f2d68,2024-08-27_16-28-14,1.0445325374603271,4.25159764289856,28042,antonio,192.168.1.103,4.25159764289856,4,1,64,64,256,0.00158079758641283,1,0.00022269837799281737,cosine,2d9f2d68
29,0.5378971709654882,0.3714909480807823,0.35696264175160225,1724768897,checkpoint_000004,True,False,5,f31a8854,2024-08-27_16-28-17,1.1963577270507812,5.913500070571899,28223,antonio,192.168.1.103,5.913500070571899,5,4,128,64,512,0.0009912666721894894,2,0.0001816197489572194,cosine,f31a8854
30,0.39897549111787445,0.3783681789058131,0.3465423611971625,1724768920,checkpoint_000006,True,False,7,c1ae630d,2024-08-27_16-28-40,3.518610954284668,26.20920443534851,28670,antonio,192.168.1.103,26.20920443534851,7,2,32,64,512,0.0012076407462801413,3,0.0002909031056957529,cosine,c1ae630d
31,0.4829747381136399,0.35631859325941045,0.35484560013754196,1724768907,checkpoint_000006,True,False,7,0e23edbb,2024-08-27_16-28-27,1.625852346420288,11.894170761108398,29076,antonio,192.168.1.103,11.894170761108398,7,2,64,128,512,0.0035206295712677783,2,0.00019937072219147506,cosine,0e23edbb
32,0.706338131532131,0.40289366755832157,0.3968080616740909,1724768926,checkpoint_000003,True,False,4,198a2ab7,2024-08-27_16-28-46,5.182887315750122,27.340380907058716,29377,antonio,192.168.1.103,27.340380907058716,4,3,16,512,512,0.002064700060196774,3,0.0013377821451042884,type1,198a2ab7
33,0.5536910777744848,0.38931509138090437,0.3698129875193879,1724768938,checkpoint_000005,True,False,6,2def6492,2024-08-27_16-28-58,4.362634181976318,28.820976495742798,30355,antonio,192.168.1.103,28.820976495742798,6,2,16,64,64,0.004117692045485669,2,0.0010043456145172817,type1,2def6492
34,0.6202079462402061,0.36313504172683,0.3630316881510504,1724768946,checkpoint_000007,True,False,8,5038e1c3,2024-08-27_16-29-06,3.194319009780884,24.34329342842102,31042,antonio,192.168.1.103,24.34329342842102,8,2,32,32,128,0.0028084594941263146,4,6.492179178876504e-05,cosine,5038e1c3
35,0.7065872526650535,0.4059971496082242,0.3986262111392143,1724768973,checkpoint_000003,True,False,4,7a631224,2024-08-27_16-29-33,12.331864595413208,45.38591718673706,31528,antonio,192.168.1.103,45.38591718673706,4,3,8,128,512,0.0015198220779197426,3,0.0007259016010740623,type1,7a631224
36,0.6187240003153335,0.3954195423538418,0.372659390473881,1724768941,checkpoint_000005,True,False,6,13c3ec5d,2024-08-27_16-29-01,1.269744634628296,8.678219556808472,31900,antonio,192.168.1.103,8.678219556808472,6,4,64,256,64,0.0019751512955104716,3,0.003626924523834453,cosine,13c3ec5d
37,0.6045521739598259,0.3800158843954326,0.3678365194258849,1724768999,checkpoint_000003,True,False,4,60b34594,2024-08-27_16-29-59,16.947160005569458,58.14836144447327,32688,antonio,192.168.1.103,58.14836144447327,4,2,8,64,32,0.003061599367429697,4,0.0004562938959153048,cosine,60b34594
38,0.4656694132548112,0.34828934997378724,0.3453727003282086,1724768952,checkpoint_000007,True,False,8,e4560cd2,2024-08-27_16-29-12,1.12715482711792,8.604661703109741,32980,antonio,192.168.1.103,8.604661703109741,8,2,128,128,256,0.0013254366865025347,3,0.0009194892123707188,cosine,e4560cd2
39,0.6332559085809267,0.36386979474065817,0.36386979474065817,1724768956,checkpoint_000007,True,False,8,8a80fea1,2024-08-27_16-29-16,1.0850870609283447,8.852439880371094,33319,antonio,192.168.1.103,8.852439880371094,8,2,128,64,256,0.00782107855200503,3,7.274854538676457e-05,type1,8a80fea1
40,0.7061411669108191,0.40659853925522277,0.3978165789296913,1724768981,checkpoint_000003,True,False,4,84e85256,2024-08-27_16-29-41,5.890377998352051,26.2832612991333,34241,antonio,192.168.1.103,26.2832612991333,4,1,16,512,512,0.002141385736991842,4,0.004214433242693225,cosine,84e85256
41,0.6337729391679096,0.37814512647439547,0.3752756023922229,1724769007,checkpoint_000003,True,False,4,361d9d86,2024-08-27_16-30-07,8.633356094360352,48.345237493515015,34688,antonio,192.168.1.103,48.345237493515015,4,4,8,128,32,0.0010320453484757523,3,0.002566076541768169,cosine,361d9d86
42,0.580175688633552,0.3740998692386043,0.36411223474794846,1724768979,checkpoint_000004,True,False,5,630419ef,2024-08-27_16-29-39,0.7435386180877686,4.495277404785156,35248,antonio,192.168.1.103,4.495277404785156,5,4,128,128,128,0.002029275010802242,2,0.00046963996304684506,type1,630419ef
43,0.552426525557688,0.3655185252486606,0.3569806771451692,1724768992,checkpoint_000006,True,False,7,42886ce1,2024-08-27_16-29-52,1.6453018188476562,10.606768369674683,35776,antonio,192.168.1.103,10.606768369674683,7,4,64,64,256,0.0053041634688407065,2,0.00014192668067286853,cosine,42886ce1
44,0.7062498381895612,0.4039154460130365,0.3985396074054283,1724768997,checkpoint_000004,True,False,5,0ef7fd47,2024-08-27_16-29-57,2.564899444580078,14.539103507995605,35955,antonio,192.168.1.103,14.539103507995605,5,4,64,512,512,0.005369129031090801,4,0.0015962915932876398,cosine,0ef7fd47
45,0.5758593260023123,0.373402951531888,0.3644035791367117,1724769060,checkpoint_000004,True,True,5,8c86a4f7,2024-08-27_16-31-00,11.498315572738647,65.50786590576172,36897,antonio,192.168.1.103,65.50786590576172,5,4,8,64,128,0.0013388221805006766,4,7.211858937810726e-05,cosine,8c86a4f7
46,0.6362404526439622,0.36470668595174444,0.3645671085899143,1724769008,checkpoint_000005,True,False,6,aeb6ebd0,2024-08-27_16-30-08,1.415905237197876,8.909154653549194,37197,antonio,192.168.1.103,8.909154653549194,6,1,32,128,256,0.005112857882499691,1,5.7869050042732325e-05,type1,aeb6ebd0
47,0.5481142480549646,0.4122722704424605,0.3671413446807674,1724769040,checkpoint_000005,True,False,6,24fc29f3,2024-08-27_16-30-40,7.340388059616089,39.185970067977905,37308,antonio,192.168.1.103,39.185970067977905,6,1,16,128,32,0.0016418759753347042,4,0.002860082841443415,cosine,24fc29f3
48,0.6309566057645357,0.36338724461191996,0.36336060053941543,1724769018,checkpoint_000007,True,False,8,d1f1db2f,2024-08-27_16-30-18,1.0866761207580566,9.336902618408203,37993,antonio,192.168.1.103,9.336902618408203,8,2,128,32,256,0.008500341296745784,4,7.937940442689311e-05,type1,d1f1db2f
49,0.5854318359101466,0.38644912680848875,0.3675676490211299,1724769018,checkpoint_000003,True,False,4,8c4924b7,2024-08-27_16-30-18,1.701249361038208,8.386759281158447,38145,antonio,192.168.1.103,8.386759281158447,4,4,64,128,64,0.0009333171169039101,4,0.0006326012166124129,cosine,8c4924b7
50,0.5760941126549891,0.3623092575368338,0.3601283437962148,1724769036,checkpoint_000007,True,False,8,beb07a62,2024-08-27_16-30-36,2.0805017948150635,16.563859224319458,39187,antonio,192.168.1.103,16.563859224319458,8,3,64,64,128,0.0014406802446995997,4,0.00015149187267298196,cosine,beb07a62
51,0.5069743100307331,0.3651139467661882,0.3555391389752184,1724769055,checkpoint_000007,True,False,8,1c1d8f77,2024-08-27_16-30-55,3.459573268890381,33.76710271835327,39403,antonio,192.168.1.103,33.76710271835327,8,3,32,64,512,0.0014424248296328996,4,5.9072160493071394e-05,cosine,1c1d8f77
52,0.5376955069028414,0.3618052658725581,0.3596141878537438,1724769050,checkpoint_000007,True,False,8,710cf9bf,2024-08-27_16-30-50,1.45479154586792,12.057262897491455,40575,antonio,192.168.1.103,12.057262897491455,8,2,128,512,256,0.002131171665855683,4,0.0002021275971491039,cosine,710cf9bf
53,0.5772888861531292,0.3809873388652015,0.37513568376159856,1724769104,checkpoint_000004,True,True,5,28d007c0,2024-08-27_16-31-44,13.06330680847168,61.324206829071045,40880,antonio,192.168.1.103,61.324206829071045,5,2,8,32,32,0.003758102220338176,4,0.0027463136674445126,type1,28d007c0
54,0.6970444014439217,0.40225060035297117,0.40225060035297117,1724769057,checkpoint_000007,True,False,8,d1c568d5,2024-08-27_16-30-57,0.49068117141723633,5.041711330413818,41730,antonio,192.168.1.103,5.041711330413818,8,4,128,32,32,0.004544550216742481,1,9.313656563404237e-05,cosine,d1c568d5
55,0.6079419734615992,0.36948479884734087,0.36796094194376633,1724769080,checkpoint_000004,True,False,5,82a24cf1,2024-08-27_16-31-20,4.492381811141968,23.194848775863647,42103,antonio,192.168.1.103,23.194848775863647,5,2,16,128,64,0.007906709963831932,3,0.00024084334293380331,type1,82a24cf1
56,0.6246932758734777,0.367174619354293,0.366756063114215,1724769065,checkpoint_000007,True,False,8,019561d1,2024-08-27_16-31-05,0.7718119621276855,5.856899261474609,42655,antonio,192.168.1.103,5.856899261474609,8,3,128,256,32,0.01077562536369533,2,0.0007551947217163536,type1,019561d1
57,0.5274046664054577,0.3782390383231382,0.36332443280398025,1724769069,checkpoint_000003,True,False,4,72d2d875,2024-08-27_16-31-09,1.3122122287750244,6.151695728302002,42965,antonio,192.168.1.103,6.151695728302002,4,1,128,32,512,0.004280063274786458,4,0.0005008125845314759,cosine,72d2d875
58,0.7078485453488648,0.4281145361645517,0.3930401866176039,1724769106,checkpoint_000003,True,False,4,6ad9c252,2024-08-27_16-31-46,8.370176315307617,38.98985743522644,43735,antonio,192.168.1.103,38.98985743522644,4,2,8,256,256,0.002666813793615042,3,0.0008607434401701263,cosine,6ad9c252
59,0.6046849865509842,0.3827234655325914,0.3750961779845487,1724769093,checkpoint_000003,True,False,4,8e49b415,2024-08-27_16-31-33,5.973994970321655,22.77534794807434,44068,antonio,192.168.1.103,22.77534794807434,4,2,16,64,32,0.0067583259734417455,4,0.0026255262171733943,cosine,8e49b415
60,0.5770713398089775,0.3772994776137451,0.3719341781963768,1724769087,checkpoint_000005,True,False,6,f0f5f03a,2024-08-27_16-31-27,0.8316516876220703,5.906878709793091,44613,antonio,192.168.1.103,5.906878709793091,6,3,128,256,32,0.0019186725510544251,4,0.0027228235649632004,cosine,f0f5f03a
61,0.7047575941452613,0.4079376111096155,0.3987266095541784,1724769097,checkpoint_000004,True,False,5,58699eb5,2024-08-27_16-31-37,1.421924352645874,7.770550489425659,45357,antonio,192.168.1.103,7.770550489425659,5,1,128,32,512,0.0011894058608163671,4,0.004837845923239057,type1,58699eb5
62,0.5925642722195689,0.37101832436203724,0.3694202178939152,1724769128,checkpoint_000005,True,False,6,c7f63a56,2024-08-27_16-32-08,5.804488658905029,32.19702959060669,45740,antonio,192.168.1.103,32.19702959060669,6,4,16,32,32,0.006696920620515879,4,0.0008670321147556615,type1,c7f63a56
63,0.616520693996769,0.3683624417702201,0.367071211800594,1724769114,checkpoint_000004,True,False,5,5daece6d,2024-08-27_16-31-54,3.1266961097717285,14.65645170211792,46070,antonio,192.168.1.103,14.65645170211792,5,3,16,512,32,0.0009713519944668516,1,0.0002457600416543486,type1,5daece6d
64,0.7005260119700246,0.40187758884753133,0.40026099520254227,1724769133,checkpoint_000004,True,False,5,2b76093e,2024-08-27_16-32-13,5.272498607635498,27.24974298477173,46428,antonio,192.168.1.103,27.24974298477173,5,4,16,128,64,0.004431690139335126,4,0.003165108538584549,type1,2b76093e
65,0.47873103228318775,0.35765017616491185,0.3554348278754118,1724769175,checkpoint_000005,True,True,6,ffeed879,2024-08-27_16-32-55,11.60345196723938,66.98625063896179,46723,antonio,192.168.1.103,66.98625063896179,6,1,8,512,256,0.002089578158335249,3,0.00014193074877578507,cosine,ffeed879
66,0.7105496002990523,0.4020942837878154,0.3975201115158546,1724769152,checkpoint_000003,True,False,4,ecbf5551,2024-08-27_16-32-32,10.74692153930664,35.62630796432495,47184,antonio,192.168.1.103,35.62630796432495,4,2,8,512,256,0.01089417865080254,2,0.0010632798014802334,type1,ecbf5551
67,0.5910784468170285,0.3709868969992242,0.36441503187059654,1724769134,checkpoint_000003,True,False,4,3a01d310,2024-08-27_16-32-14,0.926241397857666,4.6343231201171875,47912,antonio,192.168.1.103,4.6343231201171875,4,3,64,64,128,0.008931458550622379,2,0.0003479512137354414,type1,3a01d310
68,0.5533924903412293,0.3882401453956874,0.3651241337210818,1724769178,checkpoint_000003,True,False,4,202f9cd7,2024-08-27_16-32-58,8.29010534286499,43.462565660476685,48299,antonio,192.168.1.103,43.462565660476685,4,1,8,512,64,0.0011852887979455964,2,0.0006556378065896963,type1,202f9cd7
69,0.6572233147136433,0.3817281141789348,0.38164174937311934,1724769172,checkpoint_000004,True,False,5,1ba6e952,2024-08-27_16-32-52,7.775205373764038,36.47566485404968,48508,antonio,192.168.1.103,36.47566485404968,5,4,16,64,512,0.0014627375458216077,4,0.0003354316653864029,cosine,1ba6e952
70,0.5674635378214029,0.36470832038956214,0.3607954967818232,1724769162,checkpoint_000004,True,False,5,c173e76f,2024-08-27_16-32-42,1.3064780235290527,7.164522409439087,49186,antonio,192.168.1.103,7.164522409439087,5,4,128,128,256,0.0025581066615676016,3,0.00023213296066148197,type1,c173e76f
