,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.4071379482746124,0.23339312878047241,3.696742534637451
1,2,0.4171666711568832,0.23741458367438098,3.4226865768432617
2,3,0.3409817010164261,0.24436014315140903,3.6197502613067627
3,4,0.34712448716163635,0.24064129864631298,3.7771387100219727
