,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.4128989490180393,0.35869131864310044,0.23339312849803648,0.3337601700956714,0.3251545268627592,0.3560331745024073,42.83049654960632,0.380859375
