,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/d_model,config/d_core,config/e_layers,config/dropout,config/lradj,config/d_ff,config/alpha_d_ff,logdir
393,0.8900482722082916,0.6434251672137065,0.6342317300612923,1724712455,checkpoint_000006,True,False,7,fe38e_00393,2024-08-27_00-47-35,2.5263936519622803,20.882194995880127,2564263,antonio,192.168.1.144,20.882194995880127,7,16,0.0018338999384275372,512,256,3,0.003944549160402387,type1,1024,2,fe38e_00393
394,0.8068526792282961,0.6325950740057801,0.6021227583682189,1724712453,checkpoint_000004,True,False,5,fe38e_00394,2024-08-27_00-47-33,1.4520127773284912,7.626237869262695,2564810,antonio,192.168.1.144,7.626237869262695,5,32,0.004711338476860541,64,512,1,0.01136902230742131,cosine,192,3,fe38e_00394
395,0.7805552407795069,0.6201379569467159,0.6092213818675001,1724712468,checkpoint_000004,True,False,5,fe38e_00395,2024-08-27_00-47-48,2.312180280685425,12.007090330123901,2565490,antonio,192.168.1.144,12.007090330123901,5,16,0.0017076280487643614,128,512,2,0.0010858029641849234,cosine,128,1,fe38e_00395
396,0.6767023709659674,0.5535192212701009,0.5470131354191854,1724712475,checkpoint_000007,True,False,8,fe38e_00396,2024-08-27_00-47-55,2.1916024684906006,18.440155506134033,2565588,antonio,192.168.1.144,18.440155506134033,8,16,0.0006305118130033948,128,64,2,0.0010908914403873237,cosine,128,1,fe38e_00396
397,0.7348107261177955,0.6547428403585832,0.6207479619555096,1724712486,checkpoint_000004,True,False,5,fe38e_00397,2024-08-27_00-48-06,3.2838377952575684,16.728846311569214,2566437,antonio,192.168.1.144,16.728846311569214,5,8,0.003922515021667647,256,32,1,0.0023250054698653218,cosine,512,2,fe38e_00397
398,0.7996382937672433,0.633944164790913,0.5994126786172307,1724712499,checkpoint_000004,True,False,5,fe38e_00398,2024-08-27_00-48-19,3.7861526012420654,22.000986576080322,2566863,antonio,192.168.1.144,22.000986576080322,5,8,0.004519299294015089,32,64,2,0.0021633550271841317,type1,96,3,fe38e_00398
399,0.8339406915249363,0.6055638989272464,0.6055638989272464,1724712494,checkpoint_000007,True,False,8,fe38e_00399,2024-08-27_00-48-14,0.6319408416748047,5.734837055206299,2567407,antonio,192.168.1.144,5.734837055206299,8,128,7.463683868662265e-05,256,64,2,0.0013257966879104278,type1,768,3,fe38e_00399
400,0.8903640152848497,0.6369836938044695,0.6269853710300776,1724712510,checkpoint_000003,True,False,4,fe38e_00400,2024-08-27_00-48-30,3.3434557914733887,13.486257314682007,2568225,antonio,192.168.1.144,13.486257314682007,4,16,0.004654259450006513,64,256,4,0.000900237842457179,cosine,128,2,fe38e_00400
401,0.7765920825150548,0.6612259943222679,0.6279646020860156,1724712510,checkpoint_000006,True,False,7,fe38e_00401,2024-08-27_00-48-30,1.2968049049377441,9.798919916152954,2568381,antonio,192.168.1.144,9.798919916152954,7,32,0.003884393411675019,64,512,2,0.0030192776246410692,cosine,256,4,fe38e_00401
402,0.8880919896490206,0.64344943888151,0.643266756271996,1724712523,checkpoint_000007,True,False,8,fe38e_00402,2024-08-27_00-48-43,1.2708966732025146,10.826063394546509,2569253,antonio,192.168.1.144,10.826063394546509,8,64,0.0036950047051004862,256,64,3,0.003027503240520443,cosine,512,2,fe38e_00402
403,0.6300491186661449,0.584922296479034,0.5541442380024294,1724712524,checkpoint_000007,True,False,8,fe38e_00403,2024-08-27_00-48-44,0.9976489543914795,11.274624109268188,2569312,antonio,192.168.1.144,11.274624109268188,8,64,0.0002911183319365591,512,64,3,0.0014587535183826228,cosine,1024,2,fe38e_00403
404,0.7784339916341159,0.6689023081901061,0.6138353520717295,1724712532,checkpoint_000003,True,False,4,fe38e_00404,2024-08-27_00-48-52,1.8467209339141846,7.86764121055603,2570554,antonio,192.168.1.144,7.86764121055603,4,16,0.0016619275959963598,128,128,1,0.0011535356235859095,cosine,384,3,fe38e_00404
405,0.7285156359477919,0.5534847338736912,0.5452374468545901,1724712539,checkpoint_000007,True,False,8,fe38e_00405,2024-08-27_00-48-59,1.91477370262146,13.330787897109985,2570652,antonio,192.168.1.144,13.330787897109985,8,32,0.0002493556289329374,128,128,3,0.0020786849920782224,cosine,256,2,fe38e_00405
406,0.7938331477041167,0.6024407006314042,0.5945956958548331,1724712540,checkpoint_000004,True,False,5,fe38e_00406,2024-08-27_00-49-00,0.8408219814300537,5.3672778606414795,2571387,antonio,192.168.1.144,5.3672778606414795,5,64,6.127920029481113e-05,512,256,2,0.0034648076411260935,type1,1024,2,fe38e_00406
407,0.7987620503622659,0.639961396031554,0.627637345114553,1724712555,checkpoint_000005,True,False,6,fe38e_00407,2024-08-27_00-49-15,2.463778257369995,14.404706239700317,2572021,antonio,192.168.1.144,14.404706239700317,6,16,0.0010276334517421218,256,32,2,0.0012161146853771664,type1,512,2,fe38e_00407
408,0.8265692113005385,0.6053886478943497,0.6052992377552595,1724712561,checkpoint_000007,True,False,8,fe38e_00408,2024-08-27_00-49-21,2.194032907485962,18.66009020805359,2572210,antonio,192.168.1.144,18.66009020805359,8,16,0.0001448170971904913,32,128,2,0.0014321841721334522,cosine,128,4,fe38e_00408
409,0.839614968958909,0.607736232351341,0.607736232351341,1724712564,checkpoint_000007,True,False,8,fe38e_00409,2024-08-27_00-49-24,0.7524082660675049,6.771890878677368,2573126,antonio,192.168.1.144,6.771890878677368,8,64,0.00012120124158679256,64,32,2,0.0008560141752408654,cosine,256,4,fe38e_00409
410,0.7537265426961589,0.657579473409869,0.6072850387331403,1724712582,checkpoint_000004,True,False,5,fe38e_00410,2024-08-27_00-49-42,3.8968396186828613,18.519691467285156,2573793,antonio,192.168.1.144,18.519691467285156,5,8,0.0008301270934001858,256,256,1,0.0015383852228760865,type1,1024,4,fe38e_00410
411,0.629365980214191,0.5769790250468397,0.5488076291664614,1724712603,checkpoint_000006,True,False,7,fe38e_00411,2024-08-27_00-50-03,4.570280075073242,36.12863087654114,2574092,antonio,192.168.1.144,36.12863087654114,7,8,0.0002223869834324236,512,64,3,0.005404079748344687,type1,512,1,fe38e_00411
