,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.4760805367461394,0.40452872778875903,0.3350584435088227,0.39430760898149786,0.4587284445528431,0.4469031474445096,67.50624179840088,0.6484375
