,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.6646760093823028,0.48251992618694856,0.5403198885288795,0.5077106939979529,0.47314106783674914,0.46540784725487533,42.592742681503296,0.548828125
