,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.7485892288601056,0.5202656019838473,0.5689946950337005,0.5187527077002748,0.4279191108667867,0.44101533562648304,44.715349197387695,0.353515625
