,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.3821683831501558,0.2771210668197197,0.43351414174849284,0.28701708279082166,0.16895798219661062,0.21053137831398464,523.1115636825562,0.4453125
