,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.36631562284695807,0.34959514188313573,0.21169970551876877,0.3152865918149212,0.29876792510065187,0.34724199087016244,25.626479387283325,0.68359375
