,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.3971160252486295,0.3581522973292903,0.21214394701019437,0.31519510920428717,0.2963143609370535,0.3478641325631304,5.346320152282715,0.453125
