,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.6857111197462478,0.4950517997802637,0.5363008384900974,0.5047458003980592,0.4461922741829935,0.45500253439501226,35.435492753982544,0.53125
