,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.6428698301315308,1.5647271744138054,1.040947675704956
1,2,0.6268547177314758,1.5711091611739498,0.7845590114593506
2,3,0.5939590632915497,1.5775921374545612,0.780214786529541
3,4,0.5358493030071259,1.6105780487863735,0.8077940940856934
