,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/d_model,config/d_core,config/e_layers,config/dropout,config/lradj,config/d_ff,config/alpha_d_ff,logdir
0,0.5926841001102433,0.3713815587677047,0.36404278831069736,1724700913,checkpoint_000003,True,False,4,49450_00000,2024-08-26_21-35-13,2.296204090118408,9.90212607383728,1564040,antonio,192.168.1.144,9.90212607383728,4,32,0.0003,128,64,2,0.0,cosine,128,1,49450_00000
1,0.5322290831032375,0.3673595061763565,0.3527659754943988,1724700968,checkpoint_000006,True,True,7,49450_00001,2024-08-26_21-36-08,8.273969173431396,64.54670906066895,1564041,antonio,192.168.1.144,64.54670906066895,7,8,6.406370357033657e-05,256,64,2,0.0012881646578979025,cosine,1024,4,49450_00001
2,0.7170250688893322,0.4034378194621598,0.4005437776709821,1724700930,checkpoint_000003,True,False,4,49450_00002,2024-08-26_21-35-30,6.803792953491211,26.603827476501465,1564042,antonio,192.168.1.144,26.603827476501465,4,16,0.0035128531928926765,512,64,4,0.00890604745419256,type1,1024,2,49450_00002
3,0.5337249311349176,0.35741798821507365,0.35741798821507365,1724700966,checkpoint_000004,True,True,5,49450_00003,2024-08-26_21-36-06,12.250722169876099,62.780927419662476,1564043,antonio,192.168.1.144,62.780927419662476,5,8,0.00015448958497378217,128,512,4,0.005958307406826554,cosine,128,1,49450_00003
4,0.7072339020342998,0.4037684934078359,0.4031856994029347,1724700974,checkpoint_000004,True,False,5,49450_00004,2024-08-26_21-36-14,9.76166296005249,58.8749520778656,1564975,antonio,192.168.1.144,58.8749520778656,5,8,0.0035791880881606486,256,64,4,0.003254613020686493,type1,768,3,49450_00004
5,0.6677084292552268,0.38028274383432503,0.38028274383432503,1724700940,checkpoint_000007,True,False,8,49450_00005,2024-08-26_21-35-40,0.9366593360900879,7.439042568206787,1565658,antonio,192.168.1.144,7.439042568206787,8,64,0.00010734405345907071,64,128,1,0.0013179176757202608,type1,64,1,49450_00005
6,0.6048698545893807,0.3685371699525237,0.3682446653693036,1724700970,checkpoint_000006,True,False,7,49450_00006,2024-08-26_21-36-10,3.186851739883423,28.698882818222046,1566440,antonio,192.168.1.144,28.698882818222046,7,16,0.0004377603894965504,32,256,2,0.00435286364938959,type1,32,1,49450_00006
7,0.584158295091488,0.4166013202404929,0.3727604682998245,1724700975,checkpoint_000003,True,False,4,49450_00007,2024-08-26_21-36-15,1.5085844993591309,6.031814813613892,1567668,antonio,192.168.1.144,6.031814813613892,4,32,0.002681331476927111,512,64,1,0.005787899105404264,type1,1024,2,49450_00007
8,0.5444305885858572,0.3896031702314238,0.36560841474411293,1724700987,checkpoint_000006,True,False,7,49450_00008,2024-08-26_21-36-27,2.257347822189331,16.407021522521973,1567786,antonio,192.168.1.144,16.407021522521973,7,32,0.001963618480113192,64,512,4,0.0033338002527237612,cosine,128,2,49450_00008
9,0.6073486875699188,0.3720918396776926,0.3694712517420763,1724700981,checkpoint_000003,True,False,4,49450_00009,2024-08-26_21-36-21,2.2452471256256104,8.908580303192139,1568011,antonio,192.168.1.144,8.908580303192139,4,32,0.0007335788889365637,32,64,3,0.0012802554597501359,type1,128,4,49450_00009
