,id,seed,budget,train_loss,valid_loss,cost,time_s,status,start_time,end_time,config_batch_size,config_learning_rate,config_d_model,config_alpha_d_ff,config_d_core,config_e_layers,config_dropout,config_lradj
864,721,123,3,0.6629415154457092,0.21264908343179,0.21264908343179006,3.590594530105591,StatusType.SUCCESS,1724960500.676773,1724960504.268184,64,6.79957803e-05,512,4,64,2,0.0077022171523,cosine
865,722,123,3,0.6629370450973511,0.2126474577124285,0.21264745771242857,3.599262237548828,StatusType.SUCCESS,1724960504.2903125,1724960507.8903902,64,6.80110983e-05,512,4,64,2,0.0076998667533,cosine
866,723,123,3,0.4523185491561889,0.2137412619868985,0.21374126198689855,5.654519319534302,StatusType.SUCCESS,1724960507.913158,1724960513.5685475,64,6.79943235e-05,512,4,32,4,0.007697333587,cosine
867,722,123,8,0.6629370450973511,0.2126474577124285,0.21264745771242857,5.345858335494995,StatusType.SUCCESS,1724960513.5916386,1724960518.9383473,64,6.80110983e-05,512,4,64,2,0.0076998667533,cosine
868,724,123,8,,0.2459804153849021,0.24598041538490215,4.207345962524414,StatusType.SUCCESS,1724960518.9764073,1724960523.1845653,128,0.0002255263795,32,3,64,2,0.0030989784736,type1
869,725,123,8,,0.2186385225618335,0.2186385225618335,5.17469334602356,StatusType.SUCCESS,1724960523.2074642,1724960528.3830128,128,9.71769062e-05,128,3,256,4,0.0017593024203,type1
870,726,123,3,0.4453918039798736,0.2144294862901287,0.2144294862901287,4.479409694671631,StatusType.SUCCESS,1724960528.4665534,1724960532.9467525,64,6.79851251e-05,512,2,64,4,0.0076986940447,cosine
871,727,123,3,0.4522952139377594,0.2137565170252558,0.21375651702525586,5.690665245056152,StatusType.SUCCESS,1724960532.9698575,1724960538.6613672,64,6.80245319e-05,512,4,32,4,0.007697333587,cosine
872,728,123,3,0.2966056823730468,0.2182378470817417,0.2182378470817417,9.751785516738892,StatusType.SUCCESS,1724960538.684255,1724960548.4369085,16,7.09297765e-05,64,4,64,4,0.005524918546,cosine
873,727,123,8,0.4522952139377594,0.2137565170252558,0.21375651702525586,8.783355951309204,StatusType.SUCCESS,1724960548.4598272,1724960557.2440283,64,6.80245319e-05,512,4,32,4,0.007697333587,cosine
874,729,123,8,,0.213869096245115,0.21386909624511508,6.443972826004028,StatusType.SUCCESS,1724960557.5808806,1724960564.0255842,128,6.79943235e-05,512,4,64,2,0.007697333587,cosine
875,730,123,8,,0.2138606176502615,0.2138606176502615,6.421092748641968,StatusType.SUCCESS,1724960564.0487103,1724960570.470629,128,6.80142903e-05,512,4,64,2,0.0076998667533,cosine
876,731,123,3,0.2751502454280853,0.2151890657855535,0.21518906578555355,5.551059007644653,StatusType.SUCCESS,1724960570.5168655,1724960576.068764,16,0.0001955044314,128,1,128,1,0.0027660704061,type1
