,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.4810451502369562,0.48133873375706066,1.2899504911220379,0.759949012495914,0.47912886620504685,0.4518972551892923,9.838968276977539,0.37109375
