,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.6831483254265099,0.49113295498366555,0.5255616666100081,0.4997864366129337,0.4541311816229196,0.45334885413864046,24.45996332168579,0.623046875
