,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.47771539163438453,0.4049527486968903,0.3391042097846745,0.3969311469898711,0.4443988407993129,0.4409866506317978,92.80885672569275,0.3828125
