,train_mse,train_mae,val_mse,val_mae,test_mse,test_mae,elapsed_time,vram_usage_gb
0,0.21885057302364405,0.2083388542841704,0.34258340789487185,0.2314527205289743,0.39780293091938446,0.26130314285869444,36611.85803580284,1.642578125
