,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.32518566080502104,0.41015408307599566,26.45114827156067
1,2,0.27767970732280184,0.39941034680738235,26.26260471343994
2,3,0.273041878427778,0.39056772269760837,26.190600395202637
3,4,0.2816469243594578,0.3861441553210298,26.320439100265503
4,5,0.2646660166127341,0.3801366238548352,26.31286382675171
5,6,0.263093643954822,0.3810211192495145,26.299362421035767
6,7,0.26296008271830423,0.374638768544974,26.29854464530945
7,8,0.2535854663167681,0.3718490297611529,26.34899139404297
8,9,0.2490810134581157,0.36831959164180694,26.33760714530945
9,10,0.2593027970620564,0.36629633888269003,26.32710027694702
10,11,0.25340230762958527,0.36277443639005713,26.35867190361023
11,12,0.2543785572052002,0.3604187841994313,26.298868417739868
12,13,0.24553583349500382,0.360568284664672,26.28356432914734
13,14,0.23992116749286652,0.3574811402220315,26.29977798461914
14,15,0.2324299727167402,0.35659464561520293,26.285592079162598
15,16,0.23377956237111772,0.3570116843659276,26.323885440826416
16,17,0.261106652872903,0.35404086272937424,26.284689903259277
17,18,0.2355501800775528,0.3540731823101592,26.260979652404785
18,19,0.24415471936975205,0.35432408621516853,26.319899559020996
19,20,0.2354047213281904,0.3524596032052756,26.287269115447998
20,21,0.23444264701434545,0.350716204955555,26.33510947227478
21,22,0.23138020294053213,0.35143152345864537,26.34551191329956
22,23,0.23205433360167912,0.35029556355156455,26.308585166931152
23,24,0.23589897794382914,0.3494322460489913,26.32805895805359
24,25,0.22972525230475835,0.34790099807821523,26.31825613975525
25,26,0.22868175591741288,0.34899546639226114,26.33173632621765
26,27,0.23402703659875052,0.3477161532202468,26.33420467376709
27,28,0.2258565298148564,0.34830361568508816,26.27770709991455
28,29,0.21982738375663757,0.3473491346874176,26.70892333984375
29,30,0.22228993688310897,0.3460812003848652,26.697184801101685
30,31,0.22136942403657095,0.3463340222835541,26.332622289657593
31,32,0.23865297862461635,0.34564666511913456,26.336912870407104
32,33,0.22030500641890935,0.3459983523470906,26.425883531570435
33,34,0.22841947632176535,0.3456164890394424,26.393512725830078
34,35,0.21644613998276846,0.3451633622851996,26.375507354736328
35,36,0.22422697288649424,0.3441018990815257,26.351224899291992
36,37,0.22119750933987753,0.3442934134326423,26.346623420715332
37,38,0.2293279000691005,0.3442057564426154,26.31434440612793
38,39,0.22323690354824066,0.3433562268273899,26.308253049850464
39,40,0.22256626401628768,0.34294072406741377,26.32719922065735
40,41,0.21441422828606196,0.34323280065204387,26.343916654586792
41,42,0.21526944424424851,0.343155824014554,26.33661961555481
42,43,0.22063866896288736,0.3431856605001151,26.515365600585938
43,44,0.22097704027380263,0.34292322145864224,26.560382604599
44,45,0.2230553456715175,0.34265021767479165,26.37557625770569
45,46,0.22058633395603724,0.3427148449725617,26.212688446044922
46,47,0.2132299201829093,0.3427321365275703,26.272041082382202
47,48,0.22260647799287522,0.34258341111314183,26.293535470962524
48,49,0.22388045702661788,0.3426171319934126,26.33739686012268
49,50,0.2241078636475972,0.34261774161753183,26.263339042663574
