,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/d_model,config/d_core,config/e_layers,config/dropout,config/lradj,config/d_ff,config/alpha_d_ff,logdir
1287,0.4316585689327229,0.28744599477492905,0.2832586853565803,1724808278,checkpoint_000005,True,True,6,2317ab6f,2024-08-28_03-24-38,3.902463436126709,26.50311827659607,1120754,antonio,192.168.1.107,17.30537986755371,4,16,0.00023324016570538226,128,512,3,0.0030416927842036885,type1,384,3,2317ab6f
1288,0.4651243235125686,0.28882560949646524,0.2871514072135373,1724808256,checkpoint_000007,True,False,8,defa0599,2024-08-28_03-24-16,0.7768456935882568,7.410204648971558,1119401,antonio,192.168.1.107,7.410204648971558,8,128,0.0018109436713629869,32,128,4,0.0063966834570681735,cosine,96,3,defa0599
1289,0.555254834077575,0.29226903522067815,0.29226903522067815,1724808293,checkpoint_000007,True,True,8,fdb653b5,2024-08-28_03-24-53,5.799314737319946,43.36596083641052,1119552,antonio,192.168.1.107,43.36596083641052,8,8,5.21682412919329e-05,32,64,1,0.0028427456526672655,type1,64,2,fdb653b5
1290,0.4963577157668485,0.2893367343374059,0.2843770371267192,1724808270,checkpoint_000007,True,False,8,7860b8e8,2024-08-28_03-24-30,1.3070518970489502,12.117244720458984,1120489,antonio,192.168.1.107,12.117244720458984,8,64,0.0011578986208163424,32,64,4,0.010734868673708414,type1,96,3,7860b8e8
1291,0.539111488193046,0.2853242230264615,0.2853242230264615,1724808308,checkpoint_000005,True,False,6,de64d09a,2024-08-28_03-25-08,1.1428942680358887,7.793557405471802,1125533,antonio,192.168.1.107,5.065493106842041,4,64,0.00019990994586409052,32,64,2,0.0019668803118435144,cosine,128,4,de64d09a
1292,0.6123177594307697,0.3167491731933166,0.3167491731933166,1724808273,checkpoint_000001,True,False,2,48d4a466,2024-08-28_03-24-33,0.44978761672973633,1.5744359493255615,1122207,antonio,192.168.1.107,1.5744359493255615,2,128,0.0001929973293075269,32,512,1,0.0016962113947940757,cosine,64,2,48d4a466
1293,0.6248676615361949,0.3251865886320807,0.3251865886320807,1724808276,checkpoint_000001,True,False,2,10cac92f,2024-08-28_03-24-36,0.8527476787567139,2.417246103286743,1122352,antonio,192.168.1.107,2.417246103286743,2,64,7.671432115296427e-05,32,128,2,0.010429680833215714,cosine,64,2,10cac92f
1294,0.6197552580869835,0.3210149341387215,0.3210149341387215,1724808279,checkpoint_000001,True,False,2,42f55e6f,2024-08-28_03-24-39,1.1188080310821533,2.9234256744384766,1122725,antonio,192.168.1.107,2.9234256744384766,2,64,8.686496307045097e-05,32,32,4,0.0041690841701385,cosine,32,1,42f55e6f
1295,0.5305903155267524,0.2835287820809656,0.2835287820809656,1724808339,checkpoint_000005,True,True,6,7821bd44,2024-08-28_03-25-39,10.952698469161987,61.82403063774109,1122915,antonio,192.168.1.107,61.82403063774109,6,8,7.602539385832259e-05,32,128,4,0.005803044006201686,cosine,32,1,7821bd44
1296,0.542781564115568,0.28441607429552096,0.28441607429552096,1724808291,checkpoint_000007,True,False,8,21f26663,2024-08-28_03-24-51,1.3418102264404297,11.2369704246521,1123252,antonio,192.168.1.107,11.2369704246521,8,32,0.00012046174459975548,32,32,1,0.0037072157061050375,cosine,96,3,21f26663
1297,0.5361823623084657,0.2850715051401322,0.2850715051401322,1724808323,checkpoint_000007,True,True,8,53fabdde,2024-08-28_03-25-23,5.054323196411133,41.3928325176239,1123365,antonio,192.168.1.107,41.3928325176239,8,16,7.770588142620652e-05,32,64,4,0.004380438091216882,cosine,32,1,53fabdde
1298,0.5682305413665194,0.3024638517056313,0.3024638517056313,1724808300,checkpoint_000007,True,False,8,2f09d0da,2024-08-28_03-25-00,0.8749399185180664,7.605644226074219,1124385,antonio,192.168.1.107,7.605644226074219,8,128,0.00010962189760439099,32,512,4,0.0011841228001326278,cosine,128,4,2f09d0da
1299,0.5519855246516584,0.2864291463566784,0.2864291463566784,1724808301,checkpoint_000001,True,False,2,c4507a26,2024-08-28_03-25-01,2.1349246501922607,5.1525092124938965,1124687,antonio,192.168.1.107,5.1525092124938965,2,32,0.0002470143312857445,32,32,3,0.010744408675713763,cosine,96,3,c4507a26
1300,0.34341079451655615,0.3102054741356886,0.2774983366079249,1724808348,checkpoint_000005,True,True,6,6175d41b,2024-08-28_03-25-48,2.056274652481079,13.506136894226074,1129054,antonio,192.168.1.107,8.681272506713867,4,64,0.00025209905567599706,512,128,3,0.007665675677211018,cosine,2048,4,6175d41b
1301,0.5542841583319421,0.285732525859725,0.285732525859725,1724808317,checkpoint_000001,True,False,2,874ce454,2024-08-28_03-25-17,3.5980076789855957,7.582687139511108,1126283,antonio,192.168.1.107,7.582687139511108,2,16,0.0001676749013024923,32,64,2,0.0022512966154605895,cosine,32,1,874ce454
1302,0.4645894422675624,0.2943862375161514,0.28441207609619074,1724808344,checkpoint_000005,True,False,6,805afce9,2024-08-28_03-25-44,0.5488989353179932,4.688136577606201,1129162,antonio,192.168.1.107,3.0990214347839355,4,128,0.0028499297769087246,32,128,1,0.0019300469935333087,cosine,96,3,805afce9
1303,0.5618725021917854,0.29055950545431203,0.29055950545431203,1724808337,checkpoint_000001,True,True,2,e1f4ee08,2024-08-28_03-25-37,11.800477743148804,22.120728492736816,1126807,antonio,192.168.1.107,22.120728492736816,2,8,8.206653574252175e-05,32,64,4,0.003908689527715067,cosine,32,1,e1f4ee08
1304,0.5702389844439246,0.3006894898407962,0.3006894898407962,1724808324,checkpoint_000007,True,False,8,eb3c664d,2024-08-28_03-25-24,0.4750683307647705,4.489053249359131,1127149,antonio,192.168.1.107,4.489053249359131,8,128,0.00013922417055880262,32,32,1,0.0015496271237728809,cosine,128,4,eb3c664d
1305,0.33256567439089313,0.2945994148803227,0.2811970745444342,1724808354,checkpoint_000007,True,True,8,84da37dd,2024-08-28_03-25-54,2.6957623958587646,29.241945266723633,1127706,antonio,192.168.1.107,29.241945266723633,8,16,0.000317131846651752,256,128,2,0.0008928399008599224,cosine,1024,4,84da37dd
